Iteration,x_0,x_1,x_2,x_3,Error_x0,Error_x1,Error_x2,Error_x3
32,8.217461951787781,6.406095971477342,-15.722513376064192,3.1665455279245585,0.0003787349449080324,0.00022995886979604307,0.00048337264130005053,3.901179582310732e-05
33,8.217748428891118,6.406269913622594,-15.722879001866524,3.1665750366606247,0.0002864771033372904,0.00017394214525179308,0.00036562580233123754,2.95087360662194e-05
34,8.21796512176546,6.4064014844210915,-15.723155563246085,3.1665973572210007,0.00021669287434100681,0.0001315707984979042,0.00027656137956100224,2.2320560375987952e-05
35,8.218129029458089,6.406501005298306,-15.723364755775894,3.1666142406219375,0.0001639076926291949,9.952087721476488e-05,0.00020919252980888814,1.688340093686236e-05
36,8.218253010130613,6.406576283436943,-15.723522990167524,3.1666270113177255,0.00012398067252483713,7.52781386363921e-05,0.00015823439163042963,1.277069578797807e-05
37,8.218346789797254,6.406633224235863,-15.72364267953065,3.166636671142082,9.377966664025905e-05,5.694079892037962e-05,0.00011968936312634071,9.659824356411661e-06
38,8.218417725253257,6.406676294569652,-15.723733213223081,3.1666439778868902,7.093545600334039e-05,4.30703337892524e-05,9.053369243083864e-05,7.306744808310839e-06
39,8.218471381222235,6.406708873207236,-15.723801693407433,3.1666495047486682,5.365596897810576e-05,3.2578637584101955e-05,6.848018435157144e-05,5.526861778015757e-06
40,8.218511966892962,6.406733515868126,-15.723853492195591,3.166653685297387,4.0585670726400735e-05,2.4642660889639956e-05,5.1798788158308184e-05,4.180548718757393e-06
41,8.218542666117672,6.4067521557125,-15.723892673084194,3.1666568474874808,3.069922471077291e-05,1.863984437378008e-05,3.918088860288549e-05,3.1621900937750524e-06
42,8.218565887180267,6.406766254993416,-15.723922309724125,3.1666592393854556,2.322106259455836e-05,1.4099280916113344e-05,2.9636639931496234e-05,2.391897974796109e-06
43,8.218583451719901,6.406776919767138,-15.723944727041713,3.1666610486302664,1.7564539634307152e-05,1.0664773721913434e-05,2.2417317588008245e-05,1.8092448108575354e-06
44,8.218596737634376,6.406784986660701,-15.72396168362419,3.166662417152997,1.3285914475247296e-05,8.06689356291912e-06,1.695658247591325e-05,1.3685227306936554e-06
45,8.218606787173249,6.406791088503411,-15.72397450967653,3.166663452311129,1.0049538872181074e-05,6.1018427102155215e-06,1.2826052341097238e-05,1.035158131656999e-06
46,8.21861438869978,6.406795703970833,-15.723984211373148,3.1666642353104395,7.601526531786362e-06,4.615467422475206e-06,9.701696617625544e-06,7.829993107222322e-07
47,8.218620138536306,6.406799195135806,-15.72399154978989,3.166664827575426,5.749836525126284e-06,3.4911649722246807e-06,7.338416741831111e-06,5.922649863876472e-07
48,8.218624487744318,6.406801835872216,-15.723997100608713,3.1666652755679294,4.349208012399686e-06,2.6407364099867436e-06,5.550818823252257e-06,4.479925035383303e-07
49,8.218627777509202,6.406803833339777,-15.724001299278651,3.1666656144319223,3.289764883618318e-06,1.9974675611322823e-06,4.198669937949262e-06,3.3886399286586766e-07
50,8.218630265905478,6.406805344235238,-15.724004475175704,3.16666587075051,2.4883962765898104e-06,1.5108954611875447e-06,3.1758970528983355e-06,2.563185876880425e-07
51,8.218632148142124,6.406806487084885,-15.724006877441717,3.166666064631306,1.8822366456561213e-06,1.1428496469179095e-06,2.402266012779819e-06,1.9388079586235563e-07
52,8.218633571876282,6.40680735154265,-15.724008694528965,3.166666211283804,1.4237341581235796e-06,8.644577649263852e-07,1.8170872486678036e-06,1.4665249814527215e-07
53,8.218634648796643,6.4068080054232635,-15.724010068983759,3.1666663222125617,1.0769203608873568e-06,6.538806136546782e-07,1.3744547935345963e-06,1.10928757734996e-07
54,8.21863546338513,6.406808500022159,-15.724011108628932,3.1666664061196848,8.145884873300702e-07,4.945988951732261e-07,1.0396451735061873e-06,8.390712302741576e-08
55,8.218636079544348,6.406808874139488,-15.724011895022265,3.166666469587497,6.161592178699493e-07,3.7411732911607487e-07,7.863933326746064e-07,6.346781233901311e-08
56,8.218636545610572,6.406809157123894,-15.72401248985452,3.166666517594896,4.660662238364921e-07,2.829844065743714e-07,5.94832254563471e-07,4.800739894506023e-08
57,8.218636898145634,6.406809371174859,-15.724012939788905,3.1666665539079597,3.5253506247556743e-07,2.140509645087718e-07,4.4993438486073956e-07,3.631306366713716e-08
58,8.218637164805093,6.4068095330841865,-15.724013280121754,3.1666665813753587,2.6665945895842924e-07,1.6190932772275346e-07,3.4033284990186985e-07,2.746739902192985e-08
59,8.218637366507778,6.406809655553293,-15.724013537551393,3.166666602151853,2.017026847767056e-07,1.224691068557604e-07,2.574296384949548e-07,2.0776494302765514e-08
60,8.218637519076797,6.4068097481896,-15.724013732272594,3.166666617867306,1.5256901875204676e-07,9.263630662559308e-08,1.9472120094121692e-07,1.5715452938991348e-08
61,8.218637634480844,6.4068098182602125,-15.72401387956078,3.1666666297545625,1.1540404720733477e-07,7.007061242347845e-08,1.4728818520381992e-07,1.1887256512466138e-08
62,8.218637721773103,6.406809871262011,-15.724013990970377,3.166666638746147,8.729225875470092e-08,5.300179850564746e-08,1.1140959799149641e-07,8.99158436595826e-09
63,8.218637787801446,6.406809911352861,-15.724014075241202,3.166666645547431,6.602834368152344e-08,4.009084975109545e-08,8.427082498485561e-08,6.8012839804509895e-09
64,8.218637837745648,6.4068099416778015,-15.72401413898412,3.1666666506919636,4.994420166326563e-08,3.032494078070158e-08,6.374291849908786e-08,5.144532799761237e-09
65,8.218637875523717,6.4068099646157535,-15.724014187199625,3.1666666545833095,3.777806867333311e-08,2.2937951982271443e-08,4.821550447786649e-08,3.891345912165889e-09
66,8.218637904099259,6.406809981966145,-15.724014223670082,3.166666657526749,2.857554193269607e-08,1.7350391345871685e-08,3.64704568767138e-08,2.9434392700977696e-09
67,8.218637925713951,6.406809995090078,-15.724014251256543,3.1666666597531856,2.1614692258253854e-08,1.312393305141768e-08,2.758646111544749e-08,2.2264368126911904e-09
68,8.218637942063424,6.406810005017093,-15.724014272123101,3.166666661437268,1.6349472886645344e-08,9.927014765764852e-09,2.0866558259058365e-08,1.684082207020765e-09
69,8.21863795443026,6.406810012525941,-15.724014287906668,3.16666666271112,1.2366836443788998e-08,7.508848653969835e-09,1.578356645381973e-08,1.2738521348865106e-09
70,8.2186379637846,6.406810018205676,-15.724014299845448,3.1666666636746728,9.354339525202704e-09,5.679734904617817e-09,1.1938780630771362e-08,9.635527931095567e-10
71,8.218637970860271,6.406810022501859,-15.724014308876018,3.166666664403504,7.075671604184208e-09,4.296182964935724e-09,9.030570069512578e-09,7.288312176001455e-10
72,8.218637976212355,6.406810025751515,-15.724014315706778,3.1666666649547963,5.352083221055182e-09,3.249655655679362e-09,6.8307599576655775e-09,5.512923451078677e-10
73,8.218637980260695,6.406810028209572,-15.724014320873604,3.1666666653717996,4.048340329632083e-09,2.4580568691590088e-09,5.16682518991729e-09,4.170033207628876e-10
74,8.218637983322882,6.406810030068861,-15.724014324781827,3.1666666656872238,3.062186948454837e-09,1.85928961116133e-09,3.908223078497031e-09,3.154241312586237e-10
75,8.21863798563914,6.406810031475238,-15.724014327738029,3.166666665925808,2.3162574080970444e-09,1.4063763487115466e-09,2.9562023939888604e-09,2.3858426345668704e-10
76,8.21863798739117,6.406810032539029,-15.724014329974107,3.1666666661062806,1.7520314088415034e-09,1.063791721378493e-09,2.2360779894370353e-09,1.8047252581254725e-10
77,8.218637988716413,6.406810033343687,-15.724014331665503,3.1666666662427874,1.3252421382503599e-09,8.046576738252043e-10,1.6913954681285759e-09,1.3650680585897135e-10
78,8.218637989718838,6.406810033952334,-15.724014332944877,3.16666666634604,1.0024248098261523e-09,6.08647354738423e-10,1.279374828300206e-09,1.0325251764697896e-10
79,8.218637990477077,6.406810034412718,-15.724014333912596,3.1666666664241436,7.582396932548363e-10,4.603837311378811e-10,9.677183498979502e-10,7.810374569316991e-11
80,8.21863799105061,6.406810034760955,-15.724014334644592,3.166666666483221,5.735323327371589e-10,3.482369947960251e-10,7.31995797309537e-10,5.907718758635383e-11
81,8.218637991484435,6.406810035024363,-15.724014335198275,3.166666666527907,4.3382542003200797e-10,2.6340796210888584e-10,5.536833214137005e-10,4.46860326519527e-11
82,8.218637991812582,6.4068100352236055,-15.724014335617081,3.1666666665617083,3.2814639894240827e-10,1.9924240035607e-10,4.1880632295487885e-10,3.3801406118527666e-11
83,8.218637992060795,6.406810035374315,-15.724014335933873,3.1666666665872754,2.482138938830758e-10,1.5070966696839605e-10,3.1679192602496187e-10,2.5567103989487805e-11
84,8.218637992248546,6.406810035488313,-15.724014336173495,3.1666666666066154,1.8775025978357007e-10,1.1399770016851107e-10,2.396216558508968e-10,1.9340085088970227e-11
85,8.218637992390558,6.40681003557454,-15.724014336354747,3.166666666621242,1.4201262388269242e-10,8.622702551974726e-11,1.8125234646504396e-10,1.4626522215621662e-11
86,8.218637992497982,6.406810035639764,-15.724014336491843,3.1666666666323087,1.0742340350589075e-10,6.52242704290984e-11,1.3709566815123253e-10,1.106670310946356e-11
87,8.218637992579234,6.4068100356891,-15.72401433659555,3.166666666640677,8.125233819100686e-11,4.9335646679082856e-11,1.0370726499786542e-10,8.36841707041458e-12
88,8.218637992640696,6.4068100357264175,-15.724014336673989,3.1666666666470107,6.146194664324867e-11,3.731770448212046e-11,7.843858895739686e-11,6.333600310881593e-12
