Iteration,x_0,x_1,x_2,x_3,Error_x0,Error_x1,Error_x2,Error_x3
46,5226042799.979088,-4599257923.565246,10021027562.920141,5118424568.061642,8334923290.711391,7335275559.934626,15982358407.37445,8163286969.230099
47,-8785001098.802534,7731372830.005155,-16845385180.512518,-8604093294.79866,14011043898.781622,12330630753.5704,26866412743.43266,13722517862.860302
48,14767623183.156696,-12996470618.440296,28317164178.04693,14463521965.75692,23552624281.95923,20727843448.44545,45162549358.55945,23067615260.55558
49,-24824439668.600746,21847123893.12685,-47601285137.838974,-24313241290.190136,39592062851.75745,34843594511.56715,75918449315.8859,38776763255.94705
50,41729992912.23555,-36725111038.1505,80017962326.94173,40870660985.241394,66554432580.836296,58572234931.27734,127619247464.7807,65183902275.43153
51,-70148296916.80856,61735070468.29007,-134510534633.30287,-68703764240.76498,111878289829.04411,98460181506.44057,214528496960.2446,109574425226.00638
52,117919591838.77641,-103776921636.52676,226112806733.3876,115491326811.75659,188067888755.58496,165511992104.81683,360623341366.6905,184195091052.52158
53,-198223350570.8633,174449458127.25903,-380096612201.53125,-194141415212.97668,316142942409.6397,278226379763.78577,606209418934.9188,309632742024.7333
54,333214311956.629,-293250297059.2023,638944040232.7687,326352568794.10675,531437662527.4923,467699755186.4613,1019040652434.2999,520493984007.08344
55,-560134704407.7256,492955023394.2462,-1074067723885.7148,-548600093237.9638,893349016364.3546,786205320453.4485,1713011764118.4834,874952662032.0706
56,941588880161.2688,-828659540409.8655,1805512528862.383,922199130950.7749,1501723584568.9944,1321614563804.1118,2879580252748.0977,1470799224188.7388
57,-1582815002420.4082,1392980291704.762,-3035074385132.366,-1550220751590.0488,2524403882581.677,2221639832114.6274,4840586913994.749,2472419882540.8237
58,2660718895528.667,-2341605925751.2515,5101973245762.5,2605927840284.0366,4243533897949.075,3734586217456.0137,8137047630894.866,4156148591874.0854
59,-4472680041896.044,3936249747509.456,-8576439250989.038,-4380576019762.7324,7133398937424.711,6277855673260.707,13678412496751.54,6986503860046.77
60,7518594608435.297,-6616852947676.404,14417031648892.934,7363767332588.533,11991274650331.34,10553102695185.86,22993470899881.973,11744343352351.266
61,-12638790224335.027,11122958578732.98,-24235092884025.086,-12378524938095.752,20157384832770.324,17739811526409.383,38652124532918.016,19742292270684.285
62,21245861339369.086,-18697741747801.656,40739296603332.09,20808354250347.81,33884651563704.113,29820700326534.637,64974389487357.18,33186879188443.562
63,-35714385329634.09,31430985205117.855,-68482934756032.125,-34978933967991.61,56960246669003.18,50128726952919.516,109222231359364.22,55787288218339.42
64,60036037054388.55,-52835622825724.766,115120111107923.78,58799740164522.17,95750422384022.64,84266608030842.62,183603045863955.9,93778674132513.78
65,-100920839392644.97,88816911761543.6,-193517407536795.44,-98842618962909.92,160956876447033.5,141652534587268.38,308637518644719.25,157642359127432.1
66,169648369975574.7,-149301614968037.5,325303603752100.9,166154872315480.22,270569209368219.66,238118526729581.1,518821011288896.3,264997491278390.12
67,-285179647760996.0,250976664108434.38,-546836772607241.5,-279307063036766.38,454828017736570.7,400278279076471.9,872140376359342.4,445461935352246.6
68,479388228176460.3,-421892863915034.75,919234993144746.6,469516387790980.9,764567875937456.2,672869528023469.1,1466071765751988.0,748823450827747.2
69,-805853696579438.2,709203739170929.6,-1545238021578783.2,-789259089846741.0,1285241924755898.5,1131096603085964.5,2464473014723530.0,1258775477637722.0
70,1354643568816656.5,-1192174570055296.5,2597551834720385.0,1326747962707350.8,2160497265396094.8,1901378309226226.0,4142789856299168.0,2116007052554091.8
71,-2277161730808497.5,2004050637306216.5,-4366495931543882.0,-2230269095774632.8,3631805299625154.0,3196225207361513.0,6964047766264267.0,3557017058481983.5
72,3827918773464833.0,-3368817837436674.0,7340098652160060.0,3749092049922359.0,6105080504273330.0,5372868474742890.0,1.1706594583703942e+16,5979361145696992.0
73,-6434748106814868.0,5662997436579812.0,-1.2338737758025944e+16,-6302240041568004.0,1.02626668802797e+16,9031815274016486.0,1.9678836410186004e+16,1.0051332091490364e+16
74,1.0816839553797652e+16,-9519523320648396.0,2.0741471835278212e+16,1.0594092920050898e+16,1.725158766061252e+16,1.5182520757228208e+16,3.3080209593304156e+16,1.6896332961618902e+16
75,-1.818315433506279e+16,1.6002360104783466e+16,-3.4866504365326108e+16,-1.7808716274943316e+16,2.8999993888860444e+16,2.5521883425431864e+16,5.560797620060432e+16,2.8402809194994216e+16
76,3.056596152041792e+16,-2.6900036934434516e+16,5.861074548119534e+16,2.9936529512513984e+16,4.874911585548071e+16,4.290239703921798e+16,9.347724984652146e+16,4.77452457874573e+16
77,-5.138151425471976e+16,4.521907908171985e+16,-9.852491806611827e+16,-5.032343631214119e+16,8.194747577513768e+16,7.211911601615437e+16,1.571356635473136e+17,8.025996582465517e+16
78,8.637254893310997e+16,-7.60134686053752e+16,1.6562081577899814e+17,8.459391531001037e+16,1.3775406318782973e+17,1.2123254768709504e+17,2.641457338451164e+17,1.3491735162215155e+17
79,-1.4519263041246726e+17,1.2777897132721243e+17,-2.7840931165101718e+17,-1.4220273955578886e+17,2.315651793455772e+17,2.0379243993258765e+17,4.4403012743001536e+17,2.2679665486579923e+17
80,2.440694432022483e+17,-2.14797006543622e+17,4.680072637559667e+17,2.3904342366851136e+17,3.892620736147155e+17,3.425759778708344e+17,7.46416575406984e+17,3.812461632243002e+17
81,-4.102817955415811e+17,3.610747022054377e+17,-7.86722245854187e+17,-4.018330348465714e+17,6.543512387438294e+17,5.758717087490597e+17,1.2547295096101537e+18,6.408764585150828e+17
82,6.896854827233481e+17,-6.069681448112449e+17,1.3224835169328978e+18,6.754830792486295e+17,1.0999672782649293e+18,9.680428470166826e+17,2.1092057627870848e+18,1.0773161140952009e+18
83,-1.1593642960720556e+18,1.0203160912834381e+18,-2.2231005437734308e+18,-1.1354899940609446e+18,1.8490497787954038e+18,1.6272842360946831e+18,3.5455840607063286e+18,1.8109730733095741e+18
84,1.9488964240609083e+18,-1.7151557870561928e+18,3.73704168290078e+18,1.9087636185460547e+18,3.108260720132964e+18,2.735471878339631e+18,5.960142226674211e+18,3.0442536126069996e+18
85,-3.2761033650825964e+18,2.883184337681306e+18,-6.281983322283283e+18,-3.208639944464111e+18,5.224999789143505e+18,4.598340124737499e+18,1.0019025005184063e+19,5.117403563010166e+18
86,5.507144005293955e+18,-4.846645411329413e+18,1.0560041286667928e+19,5.39373770181792e+18,8.783247370376551e+18,7.729829749010719e+18,1.684202460895121e+19,8.602377646282031e+18
87,-9.257533024839928e+18,8.147232015712918e+18,-1.7751475331137393e+19,-9.066896535465937e+18,1.4764677030133883e+19,1.299387742704233e+19,2.831151661780532e+19,1.4460634237283856e+19
88,1.556195327807323e+19,-1.369553245275509e+19,2.984030723723304e+19,1.5241492510310324e+19,2.481948630291316e+19,2.1842764468468007e+19,4.759178256837044e+19,2.430838904577626e+19
89,-2.615971114325364e+19,2.3022249618364215e+19,-5.016168624871955e+19,-2.56210151988782e+19,4.1721664421326864e+19,3.6717782071119307e+19,8.000199348595258e+19,4.086250770918852e+19
90,4.3974588206909915e+19,-3.870050173796927e+19,8.432201274976423e+19,4.306903798149323e+19,7.0134299350163554e+19,6.172275135633349e+19,1.3448369899848378e+20,6.8690053180371436e+19
91,-7.392147403225437e+19,6.505571173964958e+19,-1.4174567016979651e+20,-7.239924016486744e+19,1.1789606223916428e+20,1.0375621347761884e+20,2.2606768291956074e+20,1.1546827814636067e+20
92,1.242623193511274e+20,-1.0935893437784906e+20,2.3827508804266384e+20,1.217034375994723e+20,1.9818379338338176e+20,1.7441464611749865e+20,3.8002075821246035e+20,1.9410267776433973e+20
93,-2.0888549927702964e+20,1.8383284431841467e+20,-4.005414593174321e+20,-2.0458400792328307e+20,3.33147818628157e+20,2.9319177869626373e+20,6.38816547360096e+20,3.2628744552275535e+20
94,3.511374327797614e+20,-3.090238108340928e+20,6.73311935167197e+20,3.439066071058605e+20,5.6002293205679106e+20,4.9285665515250745e+20,1.0738533944846291e+21,5.484906150291436e+20
95,-5.902635516869543e+20,5.194703700336509e+20,-1.1318402914174142e+21,-5.7810850228046116e+20,9.414009844667157e+20,8.284941808677437e+20,1.805152226584611e+21,9.220151093863217e+20
96,9.922355975890103e+20,-8.73231951332623e+20,1.902628452528071e+21,9.718029066713541e+20,1.5824991492759646e+21,1.392702321366274e+21,3.0344687439454855e+21,1.5499114089518153e+21
97,-1.6679523550269344e+21,1.4679067080934435e+21,-3.1983267037048257e+21,-1.633604912727498e+21,2.660187952615945e+21,2.3411386594260665e+21,5.100955156232897e+21,2.605407819398852e+21
98,2.803835163140607e+21,-2.467557560597053e+21,5.37640109924746e+21,2.746096963249669e+21,4.4717875181675416e+21,3.9354642686904967e+21,8.574727802952285e+21,4.3797018759771665e+21
99,-4.7132591038170095e+21,4.147974991386222e+21,-9.037753631142782e+21,-4.616200938682519e+21,7.517094266957617e+21,6.615532551983275e+21,1.4414154730390241e+22,7.362297901932188e+21
